both,perceptron,stump
0.266055045872,0.94495412844,0.935779816514
0.908256880734,0.963302752294,0.798165137615
0.963302752294,0.963302752294,0.889908256881
0.935779816514,0.935779816514,0.880733944954
0.256880733945,0.935779816514,0.908256880734
0.183486238532,0.954128440367,0.908256880734
0.926605504587,0.926605504587,0.697247706422
0.889908256881,0.954128440367,0.889908256881
0.110091743119,0.908256880734,0.963302752294
0.293577981651,0.908256880734,0.871559633028
